MBD_Temp_ID,Latitude,Longitude
TEMP015684,54.7302154,-1.8847415
TEMP015685,54.6237829,-1.303318
TEMP015686,54.6258743,-2.0826205
TEMP015687,54.5909868,-1.801773
TEMP015688,54.5739162,-1.8724621
TEMP015689,54.6082381,-2.0037521
TEMP015690,54.8477871,-1.3426781
TEMP015691,54.542138,-1.4101023
TEMP015692,54.7908395,-1.6954559
TEMP015693,54.6175279,-1.4410768
TEMP015694,54.6580808,-1.4656629
TEMP015695,54.6044315,-1.3806204
TEMP015696,54.5051479,-1.3755022
TEMP015697,54.7351472,-1.5762593
TEMP015698,54.657865,-1.2379141
TEMP015699,54.9565261,-1.6111589
TEMP015700,54.5922229,-1.7441757
TEMP015701,54.5909027,-1.6538642
TEMP015702,54.775587,-1.8214953
TEMP015703,54.666865,-1.5407142
TEMP015704,54.4855653,-1.524999
TEMP015705,54.5793714,-1.5602668
TEMP015706,54.5463992,-1.7384728
TEMP015707,54.8966611,-1.4176836
TEMP015708,54.768226,-1.5235397
TEMP015709,54.9261041,-1.6390437
TEMP015710,54.5459885,-1.7832178
TEMP015711,54.4851103,-1.5033152
TEMP015712,54.5424075,-1.5101424
TEMP015713,54.5493107,-1.6079709
TEMP015714,53.3858279,-0.0341982
TEMP015715,53.261976,0.1799155
TEMP015716,53.2408556,0.1660232
TEMP015717,52.8996681,-0.0821458
TEMP015718,53.6852408,-0.6659941
TEMP015719,53.4008285,0.0561368
TEMP015720,53.6164982,-0.7089786
TEMP015721,53.6220158,-0.5621484
TEMP015722,53.5663578,-0.645575
TEMP015723,53.22312,-0.0123052
TEMP015724,52.7075884,-0.0561837
TEMP015725,53.347817,-0.4872732
TEMP015726,53.2983077,-0.1048575
TEMP015727,52.9364771,-0.448067
TEMP015728,53.5512787,-0.1856595
TEMP015729,53.2099387,-0.3273942
TEMP015730,52.9627825,-0.612394
TEMP015731,53.3087924,-0.2619956
TEMP015732,53.2597574,-0.3901991
TEMP015733,53.5677914,-0.3978785
TEMP015734,53.6781211,-0.3800697
TEMP015735,52.9187749,-0.6956065
TEMP015736,53.6842926,-0.4388883
TEMP015737,52.8453731,-0.5671361
TEMP015738,52.7120179,-0.3376104
TEMP015739,53.229531,-0.542061
TEMP015740,53.1960003,0.1990279
TEMP015741,53.0742956,-0.6953905
TEMP015742,53.2598537,-0.0615786
TEMP015743,53.285891,0.1001267
TEMP015744,53.3193551,-0.1864995
TEMP015745,52.9227902,-0.1793188
TEMP015746,53.5534561,-0.4014388
TEMP015747,52.8936689,-0.3396023
TEMP015748,53.0788255,-0.2742541
TEMP015749,53.2670395,0.1981427
TEMP015750,53.4279937,-0.1773653
TEMP015751,53.4210529,-0.5207792
TEMP015752,52.8441671,-0.5419336
TEMP015753,53.3481421,-0.3025867
TEMP015754,53.4399319,-0.5953997
TEMP015755,53.443099,-0.7172509
TEMP015756,53.1668796,0.0165093
TEMP015757,52.8659346,-0.5575462
TEMP015758,52.9787829,-0.0265083
TEMP015759,52.7665211,-0.3770602
TEMP015760,52.9064793,-0.4922613
TEMP015761,53.1930171,-0.4732518
TEMP015762,53.1617513,0.2032626
TEMP015763,52.7842713,-0.4282578
TEMP015764,53.5518687,-0.4909575
TEMP015765,53.4970854,-0.1110842
TEMP015766,53.3138104,-0.5081519
TEMP015767,53.2417016,0.0559978
TEMP015768,53.585923,-0.2793545
TEMP015769,52.9987944,-0.1088264
TEMP015770,53.203453,-0.2512857
TEMP015771,53.1605793,0.2437784
TEMP015772,53.2597132,-0.5593324
TEMP015773,52.8208771,-0.5486608
TEMP015774,53.650412,-0.6853003
TEMP015775,53.2969347,0.0331377
TEMP015776,53.3527093,-0.3804107
TEMP015777,52.9834964,0.0660673
TEMP015778,52.7510705,-0.5020741
TEMP015779,53.5014721,-0.2827765
TEMP015780,53.3911192,-0.4992595
TEMP015781,53.4965738,-0.3176484
TEMP015782,53.2593038,0.0778323
TEMP015783,53.3282579,-0.5780471
TEMP015784,53.1829052,0.177407
TEMP015785,53.214307,-0.521917
TEMP015786,52.7355723,-0.4833466
TEMP015787,53.3485698,0.1137222
TEMP015788,53.1105907,-0.6449918
TEMP015789,53.3469137,0.1061266
TEMP015790,53.2814952,-0.5765994
TEMP015791,53.2869759,-0.5839179
TEMP015792,53.2778829,-0.5752195
TEMP015793,52.9128702,-0.1316409
TEMP015794,53.2386323,-0.4551473
TEMP015795,53.436504,-0.3290535
TEMP015796,53.0316409,-0.7414142
TEMP015797,53.2909556,0.1183789
TEMP015798,53.5037476,-0.594799
TEMP015799,53.5564035,-0.054092
TEMP015800,53.4848323,0.0330647
TEMP015801,53.3770832,0.0775449
TEMP015802,53.1336989,-0.5441324
TEMP015803,52.8073449,-0.6203107
TEMP015804,53.1052084,-0.1746032
TEMP015805,53.4131364,-0.6895584
TEMP015806,53.4021355,-0.6703489
TEMP015807,53.429393,0.0153667
TEMP015808,52.7449835,-0.1353674
TEMP015809,53.0364537,-0.462379
TEMP015810,52.798667,-0.0628924
TEMP015811,52.7672087,-0.4985561
TEMP015812,53.13203,0.2540636
TEMP015813,52.6762195,-0.1659026
TEMP015814,53.6078707,-0.8316688
TEMP015815,53.4679787,-0.2057854
TEMP015816,53.5958858,-0.3484612
TEMP015817,52.9512396,-0.4773091
TEMP015818,53.4944811,-0.2348181
TEMP015819,53.2093204,0.1083608
TEMP015820,52.6785003,-0.3196657
TEMP015821,52.7294271,-0.1998187
TEMP015822,52.6647006,-0.3615877
TEMP015823,52.8830368,-0.7159981
TEMP015824,52.9281088,-0.0600721
TEMP015825,52.9070062,-0.2052704
TEMP015826,52.8694668,-0.1622381
TEMP015827,52.8827616,-0.0819652
TEMP015828,53.2493531,0.08186
TEMP015829,53.3016814,-0.4648866
TEMP015830,52.8274324,-0.3614255
TEMP015831,53.4317021,-0.6619154
TEMP015832,52.7291186,0.0934827
TEMP015833,53.1946998,-0.6902443
TEMP015834,52.9338553,-0.0285764
TEMP015835,52.9879923,-0.7352451
TEMP015836,52.8307283,-0.621055
TEMP015837,53.2253448,-0.1530208
TEMP015838,53.3757317,-0.0563478
TEMP015839,53.597102,-0.4390822
TEMP015840,53.2537841,0.2814469
TEMP015841,53.5268595,-0.8203212
TEMP015842,53.16572,0.0851231
TEMP015843,53.2425344,0.2104079
TEMP015844,52.9806526,0.0107363
TEMP015845,53.0942408,0.0041411
TEMP015846,53.3615058,-0.5769409
TEMP015847,53.3535863,-0.5171053
TEMP015848,52.9616523,0.0292902
TEMP015849,53.2347252,-0.4313142
TEMP015850,52.7930314,0.0585068
TEMP015851,52.8901178,-0.4095888
TEMP015852,52.8810649,-0.047063
TEMP015853,53.193088,0.1105576
TEMP015854,53.3367417,-0.3915591
TEMP015855,53.0174956,-0.6016947
TEMP015856,53.0758778,0.1794694
TEMP015857,53.0425167,-0.5889525
TEMP015858,53.2417892,-0.0564001
TEMP015859,53.4548588,-0.0015348
TEMP015860,53.3951416,-0.7728323
TEMP015861,53.235688,-0.2424807
TEMP015862,53.3355473,0.1386108
TEMP015863,52.7980755,0.0794954
TEMP015864,53.4009276,-0.4928979
TEMP015865,52.9337327,-0.6654231
TEMP015866,53.6756793,-0.3332314
TEMP015867,53.4479152,0.088528
TEMP015868,52.9118676,-0.6407901
TEMP015869,53.3881187,-0.3384844
TEMP015870,53.230891,-0.4823933
TEMP015871,53.3633731,0.090405
TEMP015872,53.5649267,-0.0808816
TEMP015873,53.4030727,-0.0055012
TEMP015874,52.7120719,0.0364607
TEMP015875,52.8139094,-0.3589536
TEMP015876,53.3283518,-0.5119738
TEMP015877,53.1563019,-0.633085
TEMP015878,53.1436073,0.0111465
TEMP015879,53.2038152,0.0107605
TEMP015880,52.971197,-0.291945
TEMP015881,52.9595588,-0.295381
TEMP015882,53.4652502,-0.4278913
TEMP015883,53.2126041,-0.1430896
TEMP015884,53.1540912,-0.1381323
TEMP015885,53.6496807,-0.2752361
TEMP015886,53.1641684,0.1196106
TEMP015887,53.675875,-0.6314714
TEMP015888,53.1858219,-0.0424668
TEMP015889,53.2043233,0.2071186
TEMP015890,53.2906274,0.2487391
TEMP015891,53.2703294,-0.6969703
TEMP015892,53.1707281,0.0002365
TEMP015893,52.8845423,-0.6892023
TEMP015894,53.3127393,0.0023636
TEMP015895,52.9829846,-0.2989287
TEMP015896,52.9525406,-0.3075655
TEMP015897,53.2522274,-0.1473664
TEMP015898,53.511044,-0.5283458
TEMP015899,53.2246977,0.2978785
TEMP015900,52.8036675,0.0145124
TEMP015901,52.7973438,-0.0376994
TEMP015902,52.7848026,-0.1524771
TEMP015903,53.5061958,-0.0624245
TEMP015904,53.4658574,-0.3715892
TEMP015905,53.2020449,-0.2169066
TEMP015906,53.0069905,-0.6258812
TEMP015907,53.527139,-0.0237513
TEMP015908,53.177534,0.0753761
TEMP015909,53.2630799,0.2654471
TEMP015910,53.181839,-0.5873803
TEMP015911,53.6180995,-0.2054746
TEMP015912,53.3399038,-0.5746559
TEMP015913,53.1943318,0.3336823
TEMP015914,52.8589265,-0.4998498
TEMP015915,53.1502562,0.1936927
TEMP015916,53.5542963,-0.0284292
TEMP015917,53.5884422,-0.7687362
TEMP015918,53.1543083,0.0667777
TEMP015919,53.1529242,0.0427816
TEMP015920,53.5727969,-0.2421299
TEMP015921,52.8440356,-0.4602724
TEMP015922,53.4998673,-0.427578
TEMP015923,53.271458,-0.7295242
TEMP015924,53.6397408,-0.2711155
TEMP015925,53.2602519,-0.3084161
TEMP015926,53.4204411,-0.4019229
TEMP015927,53.1452003,-0.1444978
TEMP015928,53.1474965,-0.00832
TEMP015929,53.1393665,-0.2241909
TEMP015930,53.4169223,-0.2169606
TEMP015931,53.4749731,-0.5942731
TEMP015932,53.3518354,-0.7575494
TEMP015933,53.0591662,-0.2825008
TEMP015934,52.6985596,-0.3396016
TEMP015935,53.2037132,-0.149459
TEMP015936,53.2744696,-0.4076495
TEMP015937,52.8623778,-0.1538303
TEMP015938,53.0550267,-0.5825759
TEMP015939,53.0305838,0.0981263
TEMP015940,53.3388461,0.0531559
TEMP015941,53.3559883,-0.2931347
TEMP015942,53.5617739,-0.287884
TEMP015943,53.5783354,-0.3045564
TEMP015944,53.2333695,-0.537774
TEMP015945,52.9309961,-0.5851424
TEMP015946,52.9858395,-0.7457243
TEMP015947,53.3659434,-0.0071719
TEMP015948,53.3860196,-0.1956984
TEMP015949,53.1913395,0.0041892
TEMP015950,53.3371273,0.2483406
TEMP015951,53.2950982,-0.0179689
TEMP015952,53.3384706,-0.0309885
TEMP015953,53.5669047,-0.5876938
TEMP015954,52.7319431,-0.4138681
TEMP015955,53.1336369,-0.0911167
TEMP015956,53.285342,0.2291183
TEMP015957,53.4684751,0.0469673
TEMP015958,53.3264842,-0.7402678
TEMP015959,53.1790777,0.0380376
TEMP015960,53.5828625,-0.3822026
TEMP015961,53.1743947,-0.4933637
TEMP015962,53.3912014,-0.3684234
TEMP015963,53.1585504,-0.0242622
TEMP015964,53.2452825,-0.2226041
TEMP015965,52.8761843,-0.1650548
TEMP015966,53.1696252,0.166707
TEMP015967,53.1583873,-0.0691425
TEMP015968,52.8024114,-0.3727372
TEMP015969,53.2450308,0.2689905
TEMP015970,53.1091906,-0.5270144
TEMP015971,53.2651514,-0.4901783
TEMP015972,53.4868175,-0.3270775
TEMP015973,53.6043689,-0.2961668
TEMP015974,52.9130594,-0.4444557
TEMP015975,53.1643807,-0.4144313
TEMP015976,53.6403127,-0.6674113
TEMP015977,53.3802828,-0.4951888
TEMP015978,53.4639704,-0.6533547
TEMP015979,53.1819651,0.2282447
TEMP015980,53.4207756,-0.0618793
TEMP015981,53.2561775,0.0506948
TEMP015982,52.9296959,-0.4111147
TEMP015983,52.8444167,-0.4899558
TEMP015984,53.4264242,-0.2873862
TEMP015985,53.4384109,-0.4027487
TEMP015986,53.2746842,-0.0339115
TEMP015987,52.8127695,-0.1586808
TEMP015988,52.8730093,-0.341866
TEMP015989,52.864066,-0.6274272
TEMP015990,53.1815917,-0.4242725
TEMP015991,53.3429828,-0.032273
TEMP015992,53.4806543,-0.1510281
TEMP015993,53.4868501,-0.5350703
TEMP015994,53.2519747,-0.4441746
TEMP015995,53.3321752,0.0753634
TEMP015996,53.1343062,-0.0609757
TEMP015997,53.5498906,-0.21289
TEMP015998,52.8285517,-0.3776983
TEMP015999,52.8365577,-0.3714617
TEMP016000,52.9738766,0.0507097
TEMP016001,52.895235,-0.5275862
TEMP016002,53.4787721,-0.267116
TEMP016003,53.0462668,-0.3860275
TEMP016004,52.9997868,-0.4085474
TEMP016005,53.2420215,-0.0159252
TEMP016006,53.4217659,0.1865224
TEMP016007,52.8938228,-0.4867538
TEMP016008,53.3631505,-0.4912253
TEMP016009,53.2881385,-0.0873042
TEMP016010,53.2950095,-0.579162
TEMP016011,53.1915583,-0.7322494
TEMP016012,53.538996,-0.0896003
TEMP016013,53.5381587,-0.5408449
TEMP016014,52.9254989,-0.433583
TEMP016015,53.2835212,-0.4505298
TEMP016016,53.496438,-0.6628788
TEMP016017,52.7754305,-0.4389734
TEMP016018,53.4811113,-0.6588399
TEMP016019,53.0364707,0.0178842
TEMP016020,53.3687459,-0.2430236
TEMP016021,53.2059849,0.1441357
TEMP016022,53.4160097,0.1637114
TEMP016023,52.9685991,-0.0091156
TEMP016024,53.2123634,0.2373105
TEMP016025,53.5453294,-0.3987264
TEMP016026,53.1736228,0.0931318
TEMP016027,53.4542239,-0.5136028
TEMP016028,53.4332995,-0.2313313
TEMP016029,53.5891924,-0.1961227
TEMP016030,53.1082638,-0.6779305
TEMP016031,53.1538408,0.1445044
TEMP016032,53.1502935,0.1413598
TEMP016033,53.1209667,0.0188489
TEMP016034,53.1772212,-0.2403814
TEMP016035,52.8353762,-0.6342688
TEMP016036,52.9012558,-0.3690373
TEMP016037,53.3195174,0.1798497
TEMP016038,53.529155,-0.5396457
TEMP016039,53.2725234,-0.1809827
TEMP016040,52.8377198,-0.1442636
TEMP016041,52.902507,-0.0909421
TEMP016042,53.0599006,-0.6943329
TEMP016043,52.7844348,0.1222481
TEMP016044,52.8085061,0.1246004
TEMP016045,53.2727779,0.0784854
TEMP016046,52.9516949,-0.4430571
TEMP016047,52.9238929,-0.3161208
TEMP016048,52.7918621,-0.5288518
TEMP016049,53.1588681,-0.7018037
TEMP016050,52.9449611,-0.1605161
TEMP016051,53.4494632,-0.1704229
TEMP016052,52.7895945,-0.4918636
TEMP016053,52.9574425,-0.6170311
TEMP016054,52.6569777,-0.3884897
TEMP016055,53.1009667,-0.1912138
TEMP016056,53.4022738,-0.2611986
TEMP016057,53.4883621,-0.0165094
TEMP016058,53.3704255,0.1989747
TEMP016059,53.253473,-0.1697982
TEMP016060,53.4692664,-0.0580794
TEMP016061,53.461326,-0.181964
TEMP016062,53.1927926,-0.1409477
TEMP016063,53.6454253,-0.3556046
TEMP016064,53.3137748,0.2471129
TEMP016065,52.7375544,-0.3647967
TEMP016066,52.7418883,-0.4179562
TEMP016067,53.3351084,-0.2789492
TEMP016068,53.3105874,0.1268492
TEMP016069,53.1513261,0.0830843
TEMP016070,53.1496087,0.0980534
TEMP016071,52.7330415,0.114456
TEMP016072,53.3276908,0.271873
TEMP016073,52.7457046,0.1407389
TEMP016074,52.6575528,-0.431346
TEMP016075,53.6163618,-0.3340561
TEMP016076,52.7811472,-0.4638987
TEMP016077,53.4534188,-0.521161
TEMP016078,53.1660019,-0.5415249
TEMP016079,53.1085373,0.2364004
TEMP016080,53.4874039,-0.0678025
TEMP016081,52.9038145,-0.4254434
TEMP016082,53.6790181,-0.6722467
TEMP016083,53.2770182,0.0411923
TEMP016084,53.2236259,-0.4766581
TEMP016085,53.5166678,-0.0981527
TEMP016086,53.55299,-0.0663409
TEMP016087,52.9323812,-0.5508765
TEMP016088,53.0967022,-0.5349084
TEMP016089,53.3051663,-0.4837342
TEMP016090,52.8434679,-0.5582898
TEMP016091,52.8088765,-0.0831749
TEMP016092,53.4875247,-0.8654563
TEMP016093,52.8236186,-0.0097998
TEMP016094,52.908442,-0.124885
TEMP016095,52.9020158,-0.1705331
TEMP016096,53.152322,-0.0828746
TEMP016097,53.3502141,-0.6899921
TEMP016098,52.9740425,-0.4333187
TEMP016099,52.9739639,-0.4273643
TEMP016100,53.2237568,0.2049361
TEMP016101,53.4291733,-0.5987812
TEMP016102,52.9758518,-0.5039975
TEMP016103,53.1963307,-0.0255203
TEMP016104,53.2287054,-0.1963233
TEMP016105,52.7867265,-0.6254114
TEMP016106,53.338279,-0.0745603
TEMP016107,53.1597425,-0.0975018
TEMP016108,53.1911459,-0.1758479
TEMP016109,53.3010901,0.154899
TEMP016110,52.808381,-0.6321468
TEMP016111,53.6301517,-0.3561982
TEMP016112,53.2868709,-0.3003901
TEMP016113,53.0355543,0.1222497
TEMP016114,53.5157777,-0.9197246
TEMP016115,52.9490534,-0.0233986
TEMP016116,52.8198849,-0.1079711
TEMP016117,53.5579158,-0.0305893
TEMP016118,53.2825803,0.1839708
TEMP016119,52.9646614,-0.3353755
TEMP016120,52.753293,-0.5360778
TEMP016121,53.1046675,0.1963269
TEMP016122,53.026482,-0.6014042
TEMP016123,52.8132636,-0.5147756
TEMP016124,53.2203435,-0.6520176
TEMP016125,52.7324032,-0.519005
TEMP016126,52.9796823,-0.5969579
TEMP016127,53.0242847,-0.4255358
TEMP016128,53.6127475,-0.4672277
TEMP016129,53.1673876,0.3322198
TEMP016130,52.9725483,-0.0186934
TEMP016131,53.078985,-0.5564103
TEMP016132,53.4246843,-0.5236632
TEMP016133,53.5754459,-0.6543468
TEMP016134,53.5209798,-0.3272408
TEMP016135,53.6264367,-0.4833657
TEMP016136,53.5519634,-0.6445248
TEMP016137,53.5388374,-0.3838808
TEMP016138,53.5756154,-0.7407323
TEMP016139,53.6406119,-0.39964
TEMP016140,53.5165596,-0.4676883
TEMP016141,53.523843,-0.3391962
TEMP016142,53.5295453,-0.3616038
TEMP016143,53.6082747,-0.2708887
TEMP016144,53.5073976,-0.3202359
TEMP016145,53.5857725,-0.332237
TEMP016146,53.3731103,-0.4968861
TEMP016147,53.5632327,-0.4614674
TEMP016148,52.9370891,-0.4956621
TEMP016149,53.5871445,-0.6554863
TEMP016150,53.4985973,-0.5627822
TEMP016151,53.4294574,-0.7026103
TEMP016152,53.3822271,-0.5807608
TEMP016153,53.4542912,-0.59342
TEMP016154,53.3860769,-0.681374
TEMP016155,53.5296011,-0.654291
TEMP016156,53.4339668,-0.7039783
TEMP016157,53.4122757,-0.2784857
TEMP016158,53.5924338,-0.6462531
TEMP016159,53.4408021,-0.518588
TEMP016160,53.3977922,-0.6840201
TEMP016161,53.4414173,-0.8166677
TEMP016162,53.428832,-0.8155112
TEMP016163,53.4315774,-0.7326499
TEMP016164,53.6547932,-0.5973495
TEMP016165,53.198335,-0.2886564
TEMP016166,52.9950881,-0.3282544
TEMP016167,53.2256869,0.046242
TEMP016168,53.5571353,-0.4414766
TEMP016169,53.4403972,-0.0518672
TEMP016170,53.2945146,-0.2385675
TEMP016171,52.890648,-0.4497034
TEMP016172,53.1848198,-0.1473044
TEMP016173,53.1191344,-0.1798832
TEMP016174,53.1110191,-0.3252577
TEMP016175,53.3149375,0.2826087
TEMP016176,52.882222,-0.3578623
TEMP016177,52.9122273,-0.3820187
TEMP016178,53.2847211,0.1150702
TEMP016179,53.3462592,-0.154282
TEMP016180,53.1265026,-0.4053632
TEMP016181,53.0145976,-0.3737134
TEMP016182,53.3014694,-0.0777045
TEMP016183,53.1535585,-0.4118389
TEMP016184,53.3363852,-0.7414781
TEMP016185,52.8443976,-0.1970987
TEMP016186,53.3911353,-0.1188291
TEMP016187,53.102118,-0.3315783
TEMP016188,52.8601841,-0.3898877
TEMP016189,53.5521672,-0.6626321
TEMP016190,53.2119805,0.0590681
TEMP016191,53.4551122,-0.0722803
TEMP016192,53.4509825,-0.0950574
TEMP016193,52.9448612,-0.6174323
TEMP016194,53.1993985,-0.552371
TEMP016195,53.3057199,-0.7318742
TEMP016196,53.3030508,-0.6524177
TEMP016197,53.3156776,-0.578465
TEMP016198,52.7863785,-0.3837154
TEMP016199,52.994329,-0.3387198
TEMP016200,53.0042756,-0.015501
TEMP016201,53.5692899,-0.7491078
TEMP016202,53.2228737,0.1045322
TEMP016203,53.3484599,-0.3985998
TEMP016204,53.2870877,-0.0228405
TEMP016205,53.0463877,-0.6917576
TEMP016206,53.674371,-0.5058527
TEMP016207,52.9766148,-0.7236515
TEMP016208,53.2752479,-0.3259381
TEMP016209,53.2976467,-0.1198925
TEMP016210,53.2181872,-0.0424899
TEMP016211,53.3609334,-0.1426566
TEMP016212,53.3442664,-0.2290075
TEMP016213,52.8017755,-0.3920452
TEMP016214,53.2612601,0.1199103
TEMP016215,53.489395,-0.849998
TEMP016216,53.2077131,-0.1178405
TEMP016217,52.8963586,-0.6212055
TEMP016218,53.5250049,-0.4251386
TEMP016219,53.5105232,-0.7675182
TEMP016220,53.4702567,-0.4316858
TEMP016221,52.9116966,-0.625924
TEMP016222,53.3628115,-0.6911087
TEMP016223,53.0009763,-0.3637932
TEMP016224,53.4656451,-0.7241033
TEMP016225,53.6402632,-0.7460688
TEMP016226,53.0915531,-0.0468539
TEMP016227,53.2737364,-0.3915938
TEMP016228,53.4931648,-0.7884559
TEMP016229,52.8904518,-0.1821475
TEMP016230,53.0052133,-0.4798826
TEMP016231,52.9979863,-0.4771561
TEMP016232,53.4418115,-0.140638
TEMP016233,53.2010455,0.0675279
TEMP016234,53.2003183,-0.0492928
TEMP016235,53.3265896,-0.0195127
TEMP016236,53.2525762,-0.0019454
TEMP016237,53.241334,-0.267516
TEMP016238,53.3144937,-0.6310424
TEMP016239,53.5484016,-0.0233328
TEMP016240,53.7091435,-0.6334208
TEMP016241,53.4604104,0.0702723
TEMP016242,53.4048434,-0.0218988
TEMP016243,52.685754,-0.3889105
TEMP016244,53.4174407,0.0313401
TEMP016245,52.9124654,-0.4682585
TEMP016246,52.8787716,-0.5051097
TEMP016247,52.6994727,0.0236813
TEMP016248,53.6898889,-0.600727
TEMP016249,53.370965,-0.6968711
TEMP016250,52.7642762,-0.6276002
TEMP016251,53.3173937,0.1482131
TEMP016252,53.2718985,-0.4554489
TEMP016253,52.9532804,-0.7273159
TEMP016254,53.3982191,-0.2525696
TEMP016255,53.5644423,-0.8167894
TEMP016256,53.1624706,-0.5072043
TEMP016257,52.7842859,-0.64773
TEMP016258,53.1884437,-0.3041107
TEMP016259,53.4376379,0.110608
TEMP016260,53.3457222,-0.0080178
TEMP016261,52.7944376,-0.4486753
TEMP016262,53.5507015,-0.6128669
TEMP016263,53.1244967,-0.324734
TEMP016264,53.2973241,-0.3404905
TEMP016265,53.0795171,-0.3876912
TEMP016266,53.1859536,0.1581036
TEMP016267,53.0293785,-0.6982365
TEMP016268,53.1210352,-0.1515163
TEMP016269,53.4172096,-0.6518231
TEMP016270,52.9248806,-0.0514106
TEMP016271,52.8604595,-0.4790015
TEMP016272,53.5127154,-0.5929943
TEMP016273,52.83083,-0.4132388
TEMP016274,53.2705244,0.0528808
TEMP016275,53.2692138,-0.5275233
TEMP016276,53.5119079,-0.1390805
TEMP016277,53.2868528,-0.363399
TEMP016278,52.8497291,-0.3486933
TEMP016279,52.8013927,-0.4306273
TEMP016280,53.4767453,-0.0758211
TEMP016281,53.3503422,-0.0424515
TEMP016282,52.8281467,-0.4830983
TEMP016283,52.658502,-0.4546008
TEMP016284,53.0056373,-0.5871742
TEMP016285,52.9498197,-0.3701885
TEMP016286,53.1554539,0.2281682
TEMP016287,53.4398239,0.1393242
TEMP016288,52.8126589,-0.3990626
TEMP016289,52.8988222,-0.1183583
TEMP016290,53.0745255,-0.6356744
TEMP016291,53.3697614,-0.7525191
TEMP016292,53.2705228,0.1548619
TEMP016293,52.7495999,0.1607338
TEMP016294,53.1494543,0.3297519
TEMP016295,53.2753121,0.1881001
TEMP016296,52.8230963,-0.4402346
TEMP016297,53.3382996,-0.2891799
TEMP016298,53.1960929,0.1499649
TEMP016299,52.9878264,-0.680119
TEMP016300,53.5411208,-0.1679835
TEMP016301,53.3980243,-0.5486655
TEMP016302,53.3985618,-0.593754
TEMP016303,53.4372577,-0.0806029
TEMP016304,53.4067374,-0.6010062
TEMP016305,53.4223382,-0.4108754
TEMP016306,53.3586972,0.1006959
TEMP016307,53.1207786,-0.6715695
TEMP016308,53.3907299,-0.4000217
TEMP016309,53.15174,-0.6272481
TEMP016310,53.331775,0.097872
TEMP016311,52.8438592,-0.1788379
TEMP016312,53.5978561,-0.8140113
TEMP016313,53.3356167,-0.4471409
TEMP016314,52.9452331,-0.4998445
TEMP016315,53.0054947,0.0038349
TEMP016316,52.9832335,-0.6713216
TEMP016317,53.1381435,-0.4019424
TEMP016318,52.8523294,-0.1978764
TEMP016319,52.9325941,-0.7264352
TEMP016320,53.1160799,-0.5760873
TEMP016321,52.7368091,-0.4418342
TEMP016322,53.1267663,-0.6444833
TEMP016323,53.3176234,-0.2511281
TEMP016324,53.4220443,0.1292824
TEMP016325,53.2306181,0.0734503
TEMP016326,53.2117135,-0.4591097
TEMP016327,53.6537518,-0.5111351
TEMP016328,53.1694171,-0.6012521
TEMP016329,53.3117165,0.0623619
TEMP016330,53.1649887,-0.1451407
TEMP016331,53.3903943,0.1879796
TEMP016332,53.3113783,-0.381975
TEMP016333,53.3641533,0.0453537
TEMP016334,53.559558,-0.0852433
TEMP016335,52.7507103,-0.2768704
TEMP016336,53.3340474,-0.2069027
TEMP016337,52.7279536,0.0737726
TEMP016338,53.490784,-0.1098378
TEMP016339,53.0800424,-0.426508
TEMP016340,53.5484413,-0.8197667
TEMP016341,53.4259579,-0.753887
TEMP016342,53.4890614,-0.1732421
TEMP016343,53.5280578,-0.1957045
TEMP016344,53.3755316,0.2170343
TEMP016345,53.569449,-0.1395755
TEMP016346,53.5629487,-0.1262709
TEMP016347,53.1734087,-0.1088676
TEMP016348,53.0411013,-0.3399007
TEMP016349,53.0708726,-0.4134015
TEMP016350,53.0317107,-0.2492912
TEMP016351,53.0938332,-0.3826758
TEMP016352,52.9866227,-0.4328638
TEMP016353,52.9291932,-0.3739386
TEMP016354,52.9739792,-0.4273667
TEMP016355,52.9816604,-0.5373117
TEMP016356,53.0937647,-0.3124927
TEMP016357,52.9495285,-0.1415778
TEMP016358,52.8232153,-0.6717528
TEMP016359,53.2752611,-0.6592901
TEMP016360,53.2437158,-0.5388023
TEMP016361,53.1228217,0.2177037
TEMP016362,53.6414563,-0.6098935
TEMP016363,50.2951884,-5.098102
TEMP016364,50.6038815,-4.5126064
TEMP016365,50.115729,-5.5508879
TEMP016366,50.5418715,-4.8346422
TEMP016367,50.1895295,-5.5206099
TEMP016368,50.1139618,-5.3065913
TEMP016369,50.3694776,-4.2521125
TEMP016370,50.385241,-4.2264413
TEMP016371,50.1040665,-5.30666
TEMP016372,50.4930095,-4.3652504
TEMP016373,50.4879832,-4.6472953
TEMP016374,50.3468233,-4.9783599
TEMP016375,50.1577782,-5.0183607
TEMP016376,50.2259051,-4.9744684
TEMP016377,50.1495712,-5.0771048
TEMP016378,50.2303087,-5.1941888
TEMP016379,50.4930597,-4.2796371
TEMP016380,50.5052392,-4.7777434
TEMP016381,50.4021312,-4.3627615
TEMP016382,50.5200398,-4.6811001
TEMP016383,50.4017751,-4.6261449
TEMP016384,50.5666871,-4.3153986
TEMP016385,50.3211606,-4.9599738
TEMP016386,50.407726,-5.0206316
TEMP016387,50.2965947,-4.894361
TEMP016388,50.4984773,-4.378448
TEMP016389,50.8238805,-4.5293549
TEMP016390,50.149831,-5.349501
TEMP016391,50.346456,-4.7296538
TEMP016392,50.2270509,-5.1195932
TEMP016393,50.2538594,-5.03817
TEMP016394,50.527675,-4.6806958
TEMP016395,50.0421238,-5.2264679
