geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
E00012478,2,6,1,3,4,2,1,4,3,4,2,6,3,2,2,0,2,2,3,4,3,6,3,1,2,3,7,3,3,2,2,6,3,2,2,3,6,3,2,2,2,5,3,2,1,2,4,2,1,1,1,4,2,1,1,2,6,3,1,2,2,4,2,0,1,2,1,4,1,1,0,2,0,0,0,1,2,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012479,3,6,2,3,4,2,0,4,2,2,2,6,3,1,2,3,3,4,0,1,1,3,1,0,1,1,4,2,1,1,3,6,3,2,2,1,4,2,1,2,2,5,3,2,1,2,5,2,2,1,2,5,3,2,1,1,3,1,0,1,1,3,1,0,0,1,1,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012480,4,7,2,3,5,4,2,7,4,4,4,8,5,3,4,4,4,5,2,2,3,6,3,2,2,2,5,3,2,1,4,9,5,4,3,2,6,3,1,2,6,10,6,4,4,4,8,4,3,3,2,6,3,2,2,3,7,4,2,2,3,6,2,1,2,5,1,4,1,1,2,6,3,1,2,1,2,1,0,0,2,5,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012488,5,9,4,5,7,5,3,8,1,2,2,5,2,1,2,1,0,1,2,3,1,3,1,0,1,2,6,3,2,2,4,8,5,3,3,4,8,5,3,4,2,5,2,2,1,2,5,3,2,1,1,4,1,1,1,1,4,2,1,1,2,5,2,1,2,1,1,4,1,1,0,2,1,0,0,1,4,2,1,1,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012566,3,6,1,4,6,2,0,4,2,3,2,6,3,1,2,6,1,2,1,1,2,5,3,1,2,2,5,2,2,1,1,3,1,1,1,1,4,1,1,1,1,4,2,1,0,2,5,3,2,1,3,6,3,3,2,2,4,2,1,1,1,2,1,0,0,1,0,2,0,1,0,3,1,0,0,1,3,1,0,1,1,3,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012568,4,7,3,2,3,2,1,5,1,1,1,3,1,1,1,0,1,2,0,1,1,4,2,0,1,1,3,1,1,1,3,6,3,2,2,2,4,2,1,2,1,4,2,1,1,1,3,2,1,0,1,3,1,1,1,1,4,2,1,1,2,4,2,0,1,2,1,4,0,1,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012569,1,2,0,3,3,2,1,5,3,3,2,5,2,1,2,2,3,3,1,1,1,4,2,0,1,1,4,2,2,1,1,4,2,1,1,2,6,3,1,2,3,7,4,3,2,1,4,2,1,1,2,5,2,1,1,4,7,4,2,3,2,4,2,0,1,1,1,2,0,1,1,3,1,0,1,1,4,2,0,1,2,4,2,1,1,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0
E00012570,1,4,1,2,3,3,2,6,2,3,2,5,3,1,2,3,1,2,1,1,3,7,3,2,2,2,5,2,2,1,3,7,4,3,3,3,7,4,3,3,3,7,3,2,2,2,5,3,2,1,2,5,2,1,1,2,5,2,1,1,1,4,1,0,1,0,0,2,0,1,0,3,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012571,4,8,3,4,5,3,2,7,4,4,1,3,1,1,1,2,1,1,2,2,2,5,2,1,1,2,6,3,3,2,3,7,4,2,2,2,5,2,1,2,2,5,3,2,1,2,5,3,2,1,2,5,2,1,1,3,6,3,1,2,1,4,1,0,1,2,1,4,1,1,2,5,3,1,2,1,4,1,0,1,1,4,2,0,1,1,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0
E00012574,4,7,2,1,1,4,3,7,3,4,1,3,1,1,1,3,0,1,2,2,3,6,3,1,2,3,6,3,3,2,4,9,5,4,4,3,7,3,2,3,4,8,4,3,3,2,4,2,2,1,3,6,3,2,2,2,5,2,1,2,2,4,2,1,1,1,2,5,1,2,1,4,1,1,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012576,3,6,2,3,3,1,0,4,2,3,3,7,4,2,3,3,2,3,1,2,5,9,5,4,4,3,7,3,3,2,1,4,1,1,1,2,4,2,1,2,2,6,3,2,1,2,5,2,2,1,2,5,2,1,1,2,5,3,1,2,1,3,1,0,0,0,1,2,0,1,0,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012577,2,4,1,3,5,4,2,7,4,4,3,7,4,2,3,2,1,2,1,2,1,4,2,0,1,1,4,2,1,1,1,4,2,2,1,2,5,2,1,2,2,5,3,2,1,3,6,3,2,2,1,4,1,1,1,1,4,2,1,1,0,2,1,0,0,2,1,4,0,1,1,3,1,0,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012578,3,6,2,1,1,0,0,2,1,2,3,6,4,2,2,3,3,3,2,2,3,6,3,1,2,2,6,3,2,2,2,6,3,2,1,2,4,2,1,2,3,6,3,2,1,2,6,3,2,1,2,6,3,2,1,2,5,2,1,2,1,4,1,0,1,1,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012579,2,6,1,1,2,1,0,2,2,2,2,6,3,1,2,1,1,1,1,1,2,5,2,1,1,2,5,2,2,1,1,3,1,0,0,2,5,2,1,2,2,5,2,2,1,2,5,2,2,1,1,5,2,1,1,2,5,3,1,2,1,2,1,0,0,3,1,2,0,1,0,3,1,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012580,2,5,1,5,6,3,1,6,6,7,3,7,4,2,3,3,3,3,3,4,3,8,4,2,3,1,4,2,2,1,2,5,2,2,1,1,4,2,1,1,3,7,3,2,2,1,4,2,1,1,2,5,3,2,1,1,2,1,0,0,1,3,1,0,1,2,0,2,0,1,0,2,0,0,0,1,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012581,1,3,0,1,2,0,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,3,1,0,0,0,2,1,0,0,1,3,1,0,0,0,3,1,0,0,0,2,1,0,0,1,2,1,0,0,1,4,1,0,1,1,1,3,0,1,1,3,1,1,1,1,3,1,0,1,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012582,1,4,0,1,2,2,1,4,0,1,2,4,2,1,2,1,0,1,1,2,2,5,2,1,1,1,4,1,1,1,2,6,3,2,2,2,5,2,1,2,3,6,3,2,1,2,4,2,1,1,1,5,2,1,1,2,5,2,1,2,2,4,2,1,1,3,1,4,0,1,1,3,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012583,3,7,2,1,2,1,0,3,2,3,2,5,2,1,2,2,2,2,1,1,2,5,2,1,1,1,3,1,1,0,3,7,4,3,2,1,3,1,1,1,1,4,2,1,1,2,6,3,2,1,2,5,3,2,1,3,6,3,2,2,3,7,4,2,2,1,2,5,1,2,1,3,1,0,0,1,3,1,0,1,1,3,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
E00012584,2,4,1,3,4,2,1,5,1,1,1,3,1,1,1,0,1,1,0,0,2,5,2,1,1,1,4,2,2,1,2,6,3,2,1,3,7,4,2,3,2,4,2,1,1,2,5,3,2,1,2,5,2,1,1,3,6,3,1,2,4,8,4,3,3,5,2,4,1,1,1,4,2,1,1,1,4,1,0,1,0,3,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
E00012587,0,2,0,0,1,1,0,3,1,2,1,4,2,1,1,0,0,1,3,4,2,5,2,1,2,2,5,3,2,2,1,3,1,0,0,1,3,1,1,1,2,5,3,2,1,2,4,2,1,1,1,5,2,1,1,3,6,3,1,2,2,4,2,1,1,1,2,5,1,1,2,4,2,1,1,1,4,2,1,1,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
E00012590,1,4,0,3,4,5,3,8,4,6,3,7,4,2,3,3,3,4,1,2,2,6,3,1,2,3,7,4,3,3,3,8,4,3,3,3,7,4,3,3,4,8,4,3,2,3,7,4,3,3,2,6,3,2,1,3,6,3,1,2,1,4,2,0,1,0,1,4,0,1,1,3,1,0,1,1,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012592,3,6,1,2,2,4,2,7,3,4,3,7,4,2,2,0,1,2,1,1,0,2,1,0,0,2,5,3,2,2,3,7,4,3,2,3,7,4,3,3,2,5,2,1,1,1,3,2,1,0,1,4,1,1,1,0,2,1,0,0,2,5,2,1,1,2,1,4,0,1,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012594,3,6,1,3,3,2,1,6,3,4,2,4,2,1,2,1,1,2,1,2,2,5,2,1,1,2,6,3,3,2,3,7,4,3,3,3,8,4,3,3,3,7,4,3,2,1,3,1,0,0,2,5,3,2,1,1,3,1,0,0,1,3,1,0,0,1,0,1,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012595,1,4,1,2,3,2,0,4,1,1,1,4,1,1,1,3,2,3,2,2,2,6,3,1,2,2,6,3,2,2,3,8,4,3,3,2,6,3,2,2,2,6,3,2,1,2,5,2,2,1,3,6,3,3,2,1,3,1,0,0,1,4,2,0,1,0,0,2,0,1,1,3,1,0,1,1,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012596,1,4,1,3,4,2,1,5,2,3,1,4,1,1,1,2,0,1,1,1,1,4,2,1,1,1,4,2,1,1,3,7,4,3,2,2,5,3,1,2,3,7,3,2,2,3,6,3,2,1,2,5,2,2,1,2,5,2,1,2,1,3,1,0,0,0,1,4,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012599,2,4,1,1,1,2,1,4,2,2,0,2,1,0,0,2,1,2,0,1,1,4,2,1,1,2,5,2,2,1,2,6,3,2,1,3,6,3,2,3,2,5,2,1,1,2,4,2,1,1,1,3,1,0,0,2,6,3,1,2,3,7,3,2,2,1,3,6,1,2,2,4,2,1,1,1,4,1,0,1,1,4,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012600,1,4,1,3,3,1,0,3,2,3,2,5,3,1,2,0,1,1,1,2,1,3,1,0,1,2,5,3,2,1,3,6,4,2,2,2,4,2,1,2,2,6,3,2,1,2,4,2,2,1,2,5,2,2,1,2,4,2,1,1,1,4,2,0,1,3,1,2,0,1,0,3,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013391,1,2,0,2,1,1,0,2,0,1,0,3,1,0,0,0,0,1,1,1,1,3,1,1,0,1,3,1,1,1,0,3,1,0,0,1,3,1,0,1,0,2,1,0,0,1,3,1,0,0,1,4,1,1,1,1,3,1,1,1,1,3,1,0,0,0,1,2,0,1,1,4,1,1,1,1,3,1,0,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013392,1,4,0,3,3,2,1,5,2,2,4,8,5,3,4,4,3,4,4,6,4,8,5,5,5,3,7,4,3,4,3,6,3,1,2,3,6,3,1,2,4,7,4,2,2,1,4,1,1,1,2,6,3,2,1,2,5,3,1,2,3,7,3,1,2,1,1,4,0,1,0,2,0,0,0,0,2,0,0,0,1,3,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013393,1,3,0,1,0,1,0,3,0,1,1,3,1,0,0,0,2,2,2,3,2,6,3,3,2,1,4,2,1,2,2,4,2,1,1,1,4,1,0,1,1,4,2,1,0,0,3,1,0,0,1,3,1,0,0,1,3,1,0,0,2,5,2,1,2,2,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013395,1,3,0,1,0,0,0,1,2,2,1,3,1,0,1,0,1,1,0,1,1,3,1,1,1,1,4,2,1,1,2,5,2,1,2,2,4,2,0,1,2,5,2,2,1,0,1,0,0,0,1,5,2,1,1,1,4,1,1,1,1,4,1,0,1,3,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013411,1,2,0,3,2,0,0,1,0,0,0,3,1,0,0,3,2,2,1,1,4,9,5,5,5,3,6,4,2,3,4,8,4,3,3,3,6,3,1,2,2,5,2,1,0,1,3,1,0,0,1,3,1,0,0,1,2,1,0,0,0,2,1,0,0,2,3,6,1,2,1,3,1,1,1,1,4,2,0,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013414,3,6,1,6,5,2,0,4,3,5,3,7,4,3,3,2,3,4,1,1,2,5,2,2,2,2,6,4,2,3,3,7,4,2,2,2,4,2,1,1,2,5,2,1,0,2,6,3,1,2,1,3,1,0,0,2,5,2,1,2,1,2,1,0,0,2,0,2,0,0,0,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013415,0,1,0,2,2,0,0,2,1,2,2,6,3,1,2,4,2,2,1,2,3,8,5,4,4,2,6,3,2,3,2,5,2,1,1,2,4,2,1,1,2,4,2,1,0,1,4,1,1,1,1,4,1,1,1,1,3,1,1,1,1,4,1,0,1,0,1,4,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013416,0,1,0,3,2,0,0,2,3,4,1,3,2,0,1,0,1,1,2,3,2,5,3,2,2,2,6,3,2,2,1,3,1,0,1,3,7,3,2,2,1,3,1,1,0,1,3,1,1,1,2,5,2,1,1,1,2,1,0,0,0,2,1,0,0,0,1,3,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013417,0,0,0,1,0,1,0,4,3,4,1,3,1,0,0,0,0,0,0,0,3,8,5,5,4,3,6,4,2,3,3,6,3,1,2,2,6,2,1,2,2,5,2,1,0,1,4,2,1,2,1,3,1,0,0,1,3,1,0,1,1,5,2,0,1,2,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013418,0,2,0,3,2,2,1,5,2,4,1,3,2,0,1,1,2,2,3,3,2,5,3,2,2,1,4,1,1,1,1,4,1,0,1,2,4,2,1,1,2,5,2,1,0,0,3,1,0,0,1,3,1,0,0,1,3,1,0,1,1,5,2,0,1,1,1,3,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013464,2,4,0,2,1,2,1,5,2,3,1,3,2,0,1,1,1,2,3,3,2,5,3,2,2,1,4,2,1,1,2,5,2,1,2,1,4,1,0,1,1,4,2,1,0,1,4,2,1,1,2,5,2,2,1,1,3,1,1,1,1,5,2,0,1,2,1,3,0,1,0,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013470,0,0,0,1,0,0,0,2,2,3,2,4,2,1,1,4,1,1,1,2,4,9,6,6,6,7,12,9,7,7,6,11,7,4,5,5,8,5,2,3,3,6,2,2,1,3,7,3,2,3,1,4,1,1,1,2,5,3,1,2,2,5,2,0,1,1,1,2,0,1,1,3,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013471,2,4,0,1,0,0,0,2,1,1,1,4,2,0,1,5,1,1,0,1,2,6,3,3,3,2,5,2,1,2,2,6,2,1,2,3,6,2,1,2,2,4,2,1,0,1,3,1,0,1,2,5,2,2,1,1,3,1,1,1,1,3,1,0,1,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013472,1,3,0,3,2,2,1,5,2,4,2,5,3,1,2,1,2,2,0,1,1,3,1,1,1,1,4,1,1,1,2,5,2,1,1,2,4,2,1,1,1,3,1,0,0,1,3,1,0,0,0,2,1,0,0,1,3,1,0,0,1,3,1,0,0,1,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013473,3,5,1,2,2,1,0,4,3,4,2,5,2,1,1,4,3,4,4,5,4,9,6,6,5,2,6,3,2,3,5,9,5,3,4,1,4,2,0,1,2,4,2,1,0,1,4,1,1,1,1,5,2,1,1,2,5,2,1,2,2,6,3,1,2,1,0,2,0,1,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013475,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,2,1,0,1,0,2,1,0,0,1,3,1,0,0,1,3,1,0,0,0,1,0,0,0,0,3,1,0,0,1,3,1,0,0,1,3,1,0,0,3,0,2,0,0,1,4,2,1,1,0,3,1,0,0,1,3,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013477,2,5,1,2,1,1,0,3,1,1,1,4,2,0,1,1,2,2,1,2,2,6,4,3,3,1,4,2,1,2,2,6,2,1,2,2,4,2,1,1,1,4,2,1,0,2,5,3,1,2,1,5,2,1,1,1,4,1,1,1,1,3,1,0,1,3,1,2,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013478,2,4,0,2,2,0,0,2,2,2,0,3,1,0,0,0,2,2,1,2,2,6,3,3,3,3,6,4,2,3,1,4,2,1,1,3,6,3,2,2,1,3,1,1,0,1,4,2,1,2,1,3,1,1,1,1,4,1,1,1,2,5,2,0,1,3,1,3,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013480,0,2,0,2,2,1,0,3,0,1,1,4,2,0,1,1,1,1,2,3,2,5,2,2,2,3,6,4,2,3,3,7,4,2,3,2,5,2,1,1,2,5,2,1,1,1,4,2,1,1,1,3,1,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,0,1,0,2,1,0,0,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013481,2,4,0,3,2,2,1,4,1,1,1,4,2,1,1,0,0,1,3,5,3,7,4,4,4,4,8,5,4,4,4,8,4,3,3,2,6,2,1,2,1,3,1,1,0,1,3,1,1,1,1,4,2,1,1,2,5,2,1,2,1,4,2,0,1,2,1,2,0,1,1,4,1,1,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013482,3,6,1,4,3,2,1,4,2,3,2,6,3,1,2,3,0,0,1,1,2,5,3,2,2,4,8,5,3,4,3,7,4,2,2,2,5,2,1,1,3,6,2,2,1,1,4,2,1,1,1,4,1,1,1,1,3,1,0,1,0,2,1,0,0,3,1,3,0,1,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013483,0,1,0,2,1,0,0,2,2,3,1,4,2,0,1,2,3,3,2,2,0,2,1,1,0,2,5,3,1,2,3,7,3,2,2,1,4,2,0,1,1,4,2,1,0,2,4,2,1,2,2,5,3,2,1,1,3,1,0,0,2,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013485,1,2,0,1,0,0,0,1,1,2,0,3,1,0,0,0,1,1,3,4,1,5,2,2,2,2,6,3,2,2,2,6,2,1,2,1,3,1,0,1,1,2,1,0,0,1,3,1,0,1,2,5,2,2,1,1,4,1,1,1,1,3,1,0,0,2,2,5,1,2,1,2,1,0,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00013502,2,4,1,2,2,1,0,3,2,2,0,3,1,0,0,0,0,0,0,1,3,7,4,4,3,4,8,5,3,4,6,11,6,4,4,2,6,2,1,2,2,5,2,2,1,2,6,3,2,2,1,3,1,1,0,1,3,1,0,1,1,4,2,0,1,2,0,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00013503,1,3,0,3,3,2,1,5,1,1,4,8,5,3,3,3,1,2,2,2,1,3,2,1,1,1,4,1,1,1,2,6,2,1,2,2,4,2,1,1,1,3,1,0,0,1,4,1,1,1,1,4,1,1,1,1,3,1,0,1,1,3,1,0,0,3,0,2,0,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00170305,0,0,2,2,2,1,0,4,2,2,2,4,2,2,1,3,3,4,4,3,2,6,4,3,3,1,4,2,1,1,1,4,1,1,1,4,8,4,2,3,1,4,2,1,1,2,4,2,1,1,2,4,2,1,2,1,3,2,0,1,1,3,1,0,1,0,1,3,0,1,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00170317,3,2,5,2,3,1,0,3,3,3,2,5,3,2,1,4,4,6,4,2,3,6,4,4,3,3,7,4,3,2,3,7,3,2,2,2,6,3,1,2,2,5,2,1,2,1,4,1,1,1,1,2,1,0,1,2,5,3,1,2,1,2,1,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00170318,8,6,12,1,2,2,1,5,3,3,3,6,3,3,2,2,1,2,1,1,1,3,1,1,0,1,4,2,1,1,6,12,7,5,6,2,6,3,1,2,3,6,3,2,2,1,3,1,1,1,2,4,2,1,1,0,2,1,0,0,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00170319,2,0,4,1,2,2,1,4,1,2,3,6,3,2,1,3,2,3,5,3,2,5,2,2,2,2,5,3,2,1,2,6,3,2,2,2,5,3,1,2,3,6,3,2,2,2,6,3,2,2,3,6,3,1,2,1,4,2,0,1,1,4,2,0,1,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00174668,2,5,1,1,2,1,0,3,1,2,2,6,3,2,2,1,2,1,1,3,2,5,2,2,1,2,5,2,2,1,1,4,1,0,1,1,4,1,1,1,1,3,1,1,0,0,1,0,0,0,2,4,2,1,1,1,2,1,0,0,1,3,1,0,0,2,0,2,0,1,1,2,1,0,1,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00174670,2,4,1,0,1,2,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4,2,1,0,2,6,3,1,2,2,5,2,1,1,1,4,2,1,0,0,3,1,0,0,0,1,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174672,2,4,0,0,1,0,0,1,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,5,9,6,4,4,3,7,4,2,3,2,6,3,2,1,1,4,2,1,1,1,4,2,1,1,0,3,1,0,0,1,3,2,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,1,0,3,6,3,2,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174805,1,2,0,1,1,1,0,2,1,1,1,3,1,0,1,1,2,2,2,3,3,7,4,3,3,4,9,6,4,4,1,4,2,0,1,3,6,3,2,2,4,7,4,2,2,0,1,0,0,0,1,5,2,1,1,0,2,0,0,0,3,6,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174843,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,1,4,2,2,1,2,6,4,2,3,1,4,2,1,1,0,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00176472,2,6,1,0,1,2,1,5,3,3,2,6,3,1,2,1,1,2,1,1,2,4,2,1,1,2,5,3,2,2,3,7,4,3,2,3,6,3,2,3,2,4,2,1,1,1,4,2,1,0,0,2,0,0,0,2,6,3,1,2,1,3,1,0,1,0,1,4,0,1,1,3,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00176473,3,7,2,4,5,4,3,7,3,3,3,6,4,2,2,4,0,1,0,1,1,3,1,0,1,1,4,1,1,1,2,6,3,2,2,4,9,5,4,4,2,5,3,2,1,1,4,2,1,0,1,3,1,1,1,1,3,2,0,1,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00178917,0,0,2,1,1,2,0,4,1,1,2,5,3,2,1,0,0,1,1,0,1,4,2,2,1,1,4,2,2,1,4,8,5,3,3,5,9,5,3,3,3,7,4,2,2,3,7,3,2,2,4,7,4,2,2,2,4,2,1,1,1,4,1,0,1,1,0,2,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00178932,1,0,2,2,2,1,0,2,0,0,0,3,1,0,0,1,1,1,2,1,1,4,2,1,1,0,2,0,0,0,1,3,1,0,1,1,3,2,0,1,0,3,1,0,0,2,5,2,1,1,1,2,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
